Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1734359517,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1734359518,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1734359519,20,,Aggregated,0.000000,0.000000,370,570,770,780,780,800,800,800,800,800,800,20,0,370.0,400.3265180499511,15.921668999908434,799.20040099978,22.0
1734359520,20,,Aggregated,0.000000,0.000000,170,210,370,470,780,780,800,800,800,800,800,37,0,170.0,250.18350672967614,3.4762630002660444,799.20040099978,22.0
1734359521,20,,Aggregated,7.500000,0.000000,180,350,380,470,770,780,800,800,800,800,800,46,0,180.0,267.52688582604134,1.9248910002716002,799.20040099978,22.0
1734359522,20,,Aggregated,11.666667,0.000000,190,380,580,710,880,1100,1400,1500,1500,1500,1500,64,0,180.0,353.1331289687074,1.9248910002716002,1494.5414329999949,22.0
1734359523,20,,Aggregated,10.500000,0.000000,180,370,470,580,780,1000,1400,1500,1500,1500,1500,82,0,180.0,310.87552413411197,1.8359000000600645,1494.5414329999949,22.0
1734359524,20,,Aggregated,12.400000,0.000000,170,280,400,500,780,1000,1100,1400,1500,1500,1500,102,0,120.0,274.7574862450762,1.8359000000600645,1494.5414329999949,22.0
1734359525,20,,Aggregated,12.833333,0.000000,99,190,350,400,770,880,1100,1400,1500,1500,1500,122,0,96,235.177998893423,1.8359000000600645,1494.5414329999949,22.0
1734359526,21,,Aggregated,13.571429,0.000000,84,170,280,370,710,880,1100,1400,1500,1500,1500,140,0,82,212.50667586426582,1.8359000000600645,1494.5414329999949,22.0
1734359527,21,,Aggregated,14.250000,0.000000,91,180,210,370,680,810,1100,1400,1500,1500,1500,157,0,91,208.09124505093544,1.8359000000600645,1494.5414329999949,22.0
1734359528,21,,Aggregated,14.888889,0.000000,88,180,250,370,600,800,1100,1400,1500,1500,1500,173,0,88,205.955108398826,1.8359000000600645,1494.5414329999949,22.0
1734359529,21,,Aggregated,14.900000,0.000000,91,180,220,320,580,780,1100,1400,1500,1500,1500,194,0,91,197.5649425206043,1.8359000000600645,1494.5414329999949,22.0
1734359530,22,,Aggregated,16.900000,0.000000,87,180,210,300,580,780,1000,1100,1500,1500,1500,208,0,84,189.3781053124864,1.8359000000600645,1494.5414329999949,22.0
1734359531,22,,Aggregated,17.400000,0.000000,92,190,250,310,580,780,1000,1100,1500,1500,1500,219,0,92,196.63713609130662,1.8359000000600645,1494.5414329999949,22.0
1734359532,22,,Aggregated,17.000000,0.000000,100,200,300,390,680,980,1400,1500,1800,1800,1800,241,0,100.0,234.0471557842205,1.8359000000600645,1796.9057950003844,22.0
1734359533,23,,Aggregated,17.600000,0.000000,99,190,280,370,630,880,1200,1500,1800,1800,1800,263,0,99,220.68440837641677,1.8359000000600645,1796.9057950003844,22.0
1734359534,23,,Aggregated,17.300000,0.000000,96,190,270,350,600,880,1200,1500,1800,1800,1800,283,0,96,214.27081072084061,1.5504850002798776,1796.9057950003844,22.0
1734359535,23,,Aggregated,17.800000,0.000000,97,190,250,320,580,810,1100,1400,1800,1800,1800,305,0,97,210.06018510491032,1.5504850002798776,1796.9057950003844,22.0
1734359536,24,,Aggregated,18.000000,0.000000,94,180,220,310,570,800,1100,1400,1800,1800,1800,323,0,94,200.88443558822198,1.5504850002798776,1796.9057950003844,22.0
1734359537,24,,Aggregated,18.100000,0.000000,94,180,210,300,570,800,1100,1400,1800,1800,1800,340,0,94,197.90274021175068,1.5504850002798776,1796.9057950003844,22.0
1734359538,25,,Aggregated,18.400000,0.000000,97,190,280,380,680,870,1100,1500,1800,1800,1800,358,0,97,219.46499615920678,1.5504850002798776,1796.9057950003844,22.0
1734359539,25,,Aggregated,18.700000,0.000000,99,190,280,380,680,870,1100,1500,1800,1800,1800,377,0,99,219.6271319867288,1.5504850002798776,1796.9057950003844,22.0
1734359540,26,,Aggregated,18.200000,0.000000,100,190,280,370,600,840,1100,1400,1800,1800,1800,401,0,100.0,218.4860181471225,1.5504850002798776,1796.9057950003844,22.0
