Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1734361125,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1734361126,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1734361127,20,,Aggregated,0.000000,0.000000,490,790,790,790,800,890,890,890,890,890,890,12,0,490.0,549.622160833375,188.5939989997496,892.9861920005351,22.0
1734361128,20,,Aggregated,0.000000,0.000000,500,790,1100,1200,1400,1500,1500,1500,1500,1500,1500,30,0,490.0,621.1309172999487,8.024146999559889,1503.7045649996799,22.0
1734361129,20,,Aggregated,3.500000,0.000000,300,510,790,890,1200,1400,1500,1500,1500,1500,1500,45,0,300.0,489.46280786660486,8.024146999559889,1503.7045649996799,22.0
1734361130,20,,Aggregated,8.333333,0.000000,200,490,600,790,1200,1400,1500,1500,1500,1500,1500,63,0,200.0,404.00781587293983,3.9368289999401895,1503.7045649996799,22.0
1734361131,20,,Aggregated,10.000000,0.000000,190,300,490,590,890,1200,1500,1500,1500,1500,1500,81,0,190.0,334.6962209011901,2.101598999615817,1503.7045649996799,22.0
1734361132,20,,Aggregated,12.000000,0.000000,100,200,420,490,790,1200,1400,1500,1500,1500,1500,101,0,100.0,277.6953349801819,2.101598999615817,1503.7045649996799,22.0
1734361133,20,,Aggregated,13.333333,0.000000,90,190,300,480,790,1200,1400,1500,1500,1500,1500,121,0,90,249.78218657850462,2.101598999615817,1503.7045649996799,22.0
1734361134,21,,Aggregated,13.857143,0.000000,95,200,300,410,630,1200,1400,1500,1500,1500,1500,132,0,92,243.999787704545,2.101598999615817,1503.7045649996799,22.0
1734361135,21,,Aggregated,14.250000,0.000000,100,220,350,450,630,1100,1400,1500,1500,1500,1500,152,0,99,252.2015694473614,2.101598999615817,1503.7045649996799,22.0
1734361136,21,,Aggregated,14.333333,0.000000,96,200,300,390,600,890,1400,1500,1500,1500,1500,171,0,96,234.38770529239733,2.101598999615817,1503.7045649996799,22.0
1734361137,21,,Aggregated,14.800000,0.000000,96,190,280,390,600,890,1400,1500,1500,1500,1500,189,0,96,224.56948389945003,2.101598999615817,1503.7045649996799,22.0
1734361138,22,,Aggregated,16.700000,0.000000,96,190,270,350,590,800,1200,1400,1500,1500,1500,206,0,95,213.94169373783353,1.4614810006605694,1503.7045649996799,22.0
1734361139,22,,Aggregated,17.600000,0.000000,100,190,290,390,600,840,1200,1400,1500,1500,1500,221,0,100.0,227.40647745697916,1.4614810006605694,1503.7045649996799,22.0
1734361140,22,,Aggregated,17.700000,0.000000,100,200,290,390,600,890,1200,1400,1500,1500,1500,243,0,100.0,225.6545595760949,1.4614810006605694,1503.7045649996799,22.0
1734361141,23,,Aggregated,17.700000,0.000000,100,200,290,390,600,840,1200,1400,1500,1500,1500,263,0,100.0,226.01076371859497,1.3457360000757035,1503.7045649996799,22.0
1734361142,23,,Aggregated,17.700000,0.000000,100,200,290,390,590,840,1200,1400,1500,1500,1500,278,0,100.0,219.604106032342,1.3457360000757035,1503.7045649996799,22.0
1734361143,23,,Aggregated,17.600000,0.000000,100,200,300,390,600,840,1200,1400,1500,1500,1500,298,0,100.0,228.02775716104557,1.3457360000757035,1503.7045649996799,22.0
1734361144,24,,Aggregated,17.600000,0.000000,100,200,290,390,590,800,1200,1400,1500,1500,1500,320,0,100.0,218.57772706873098,1.3457360000757035,1503.7045649996799,22.0
1734361145,24,,Aggregated,17.700000,0.000000,100,200,290,380,590,800,1200,1400,1500,1500,1500,339,0,100.0,217.29007403243256,1.3457360000757035,1503.7045649996799,22.0
1734361146,25,,Aggregated,18.500000,0.000000,100,200,280,360,580,790,1100,1400,1500,1500,1500,362,0,100.0,211.00871540053154,1.3457360000757035,1503.7045649996799,22.0
1734361147,25,,Aggregated,18.800000,0.000000,100,190,270,300,510,790,1100,1400,1500,1500,1500,387,0,100.0,204.55813509042213,1.3457360000757035,1503.7045649996799,22.0
1734361148,26,,Aggregated,19.200000,0.000000,100,190,270,300,500,790,1000,1200,1500,1500,1500,402,0,100.0,201.86512843530352,1.3457360000757035,1503.7045649996799,22.0
1734361149,26,,Aggregated,19.500000,0.000000,100,200,280,340,580,800,1100,1200,1500,1500,1500,420,0,100.0,211.13864155235456,1.3457360000757035,1503.7045649996799,22.0
1734361150,27,,Aggregated,19.500000,0.000000,110,200,290,380,580,800,1200,1200,1500,1500,1500,442,0,100.0,216.57963949092832,1.3457360000757035,1503.7045649996799,22.0
1734361151,27,,Aggregated,19.900000,0.000000,110,200,290,380,590,800,1100,1200,1500,1500,1500,461,0,110.0,218.82079729498594,1.3457360000757035,1503.7045649996799,22.0
1734361152,28,,Aggregated,20.100000,0.000000,110,200,290,390,590,840,1200,1400,1500,1500,1500,486,0,110.0,227.4951414650011,1.3457360000757035,1503.7045649996799,22.0
1734361153,29,,Aggregated,20.000000,0.000000,110,200,290,390,590,840,1200,1300,1500,1500,1500,504,0,110.0,225.7467025773574,1.3457360000757035,1503.7045649996799,22.0
1734361154,29,,Aggregated,20.400000,0.000000,110,200,290,390,600,890,1200,1400,1600,1600,1600,526,0,110.0,232.84853262165026,1.039544999912323,1604.850771999736,22.0
1734361155,30,,Aggregated,20.600000,0.000000,110,200,300,390,600,900,1200,1400,2600,2600,2600,542,0,110.0,239.74817993171527,1.039544999912323,2588.394612999764,22.0
1734361156,31,,Aggregated,20.600000,0.000000,120,210,300,400,620,990,1200,1400,2600,2600,2600,564,0,110.0,250.6720414627473,1.039544999912323,2588.394612999764,22.0
1734361157,31,,Aggregated,20.200000,0.000000,120,210,300,410,690,990,1300,1400,2600,2600,2600,580,0,120.0,256.600251722397,1.039544999912323,2588.394612999764,22.0
1734361158,32,,Aggregated,19.900000,0.000000,130,250,300,420,700,1000,1300,1500,2600,2600,2600,607,0,130.0,272.17896475945895,1.039544999912323,2588.394612999764,22.0
1734361159,33,,Aggregated,19.800000,0.000000,120,230,300,410,700,1000,1300,1500,2600,2600,2600,632,0,120.0,271.95630091770335,1.039544999912323,2614.449386999695,22.0
1734361160,33,,Aggregated,20.100000,0.000000,140,260,310,450,700,1000,1300,1500,2600,2600,2600,648,0,140.0,273.9833029043012,1.039544999912323,2614.449386999695,22.0
1734361161,34,,Aggregated,20.700000,0.000000,160,270,380,490,750,1000,1400,1600,2600,2600,2600,663,0,160.0,283.6742246681545,1.039544999912323,2614.449386999695,22.0
1734361162,35,,Aggregated,20.700000,0.000000,170,290,390,500,800,1100,1500,1900,2600,2600,2600,683,0,170.0,301.7211932386371,1.039544999912323,2614.449386999695,22.0
